blueWins,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueEliteMonsters,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalGold,blueAvgLevel,blueTotalExperience,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,redWardsPlaced,redWardsDestroyed,redFirstBlood,redAssists,redEliteMonsters,redDragons,redHeralds,redTowersDestroyed,redTotalGold,redAvgLevel,redTotalExperience,redTotalJungleMinionsKilled,redCSPerMin,blue_kda_ratio,blue_vision_advantage,kills_diff,elite_monster_diff,resultado_label,categoria_gold,first_blood_label,dragon_label
1,17,3,1,7,5,9,0,0,0,0,17960,7.0,17948,71,2873,1850,22.6,53,4,0,9,1,1,0,0,15087,6.4,16098,51,19.3,0.5833333333333334,13,2,-1,Vitoria Azul,Forte Vantagem,Com First Blood,0 Dragoes
0,53,3,1,3,6,0,1,1,0,0,14746,6.8,17610,56,-1108,-370,20.6,16,1,0,6,0,0,0,0,15854,7.0,17980,52,21.0,0.3333333333333333,91,-3,1,Derrota Azul,Leve Desvantagem,Com First Blood,1 Dragao
1,35,4,1,9,6,10,2,1,1,1,18768,7.0,19351,48,2945,2977,20.0,19,2,0,8,0,0,0,0,15823,6.6,16374,43,21.5,0.6,33,3,2,Vitoria Azul,Forte Vantagem,Com First Blood,1 Dragao
1,20,2,1,7,6,6,1,0,1,0,17131,6.6,17701,36,1254,-81,22.9,13,2,0,3,1,1,0,0,15877,6.8,17782,62,19.9,0.5384615384615384,18,1,0,Vitoria Azul,Leve Vantagem,Com First Blood,0 Dragoes
1,13,0,0,11,2,15,1,1,0,0,19508,7.4,19814,60,4882,2658,23.3,13,1,1,1,0,0,0,0,14626,6.8,17156,60,21.9,0.8461538461538461,12,9,1,Vitoria Azul,Forte Vantagem,Sem First Blood,1 Dragao
0,13,3,0,6,9,7,0,0,0,0,15827,6.8,17027,46,-2327,-2250,18.1,17,2,1,5,2,1,1,0,18154,7.4,19277,60,25.1,0.4,11,-3,-2,Derrota Azul,Forte Desvantagem,Sem First Blood,0 Dragoes
0,17,2,0,8,5,10,1,0,1,0,17812,7.0,19113,41,2554,2046,23.4,13,3,1,4,1,1,0,0,15258,6.6,17067,35,21.2,0.6153846153846154,14,3,0,Derrota Azul,Forte Vantagem,Sem First Blood,0 Dragoes
1,53,2,0,7,6,9,0,0,0,0,15685,6.6,16091,34,-817,-968,17.9,16,2,1,9,0,0,0,0,16502,6.6,17059,45,20.9,0.5384615384615384,79,1,0,Vitoria Azul,Leve Desvantagem,Sem First Blood,0 Dragoes
1,16,6,1,5,4,5,0,0,0,0,15452,6.6,16236,35,926,-849,19.5,17,2,0,4,1,1,0,0,14526,6.8,17085,44,18.6,0.5555555555555556,14,1,-1,Vitoria Azul,Leve Vantagem,Com First Blood,0 Dragoes
0,20,1,1,12,4,14,2,1,1,0,19339,7.2,19966,66,3708,2901,22.5,53,3,0,3,0,0,0,0,15631,6.8,17065,60,20.3,0.75,17,8,2,Derrota Azul,Forte Vantagem,Com First Blood,1 Dragao
0,15,1,1,6,3,6,0,0,0,0,16986,7.0,18376,35,2587,1971,22.6,13,2,0,4,1,1,0,0,14399,6.6,16405,40,20.8,0.6666666666666666,13,3,-1,Derrota Azul,Forte Vantagem,Com First Blood,0 Dragoes
0,16,1,0,3,5,2,0,0,0,0,15314,7.0,17971,45,-888,1328,22.6,15,2,1,3,1,0,1,0,16202,6.8,16643,37,22.0,0.375,14,-2,-1,Derrota Azul,Leve Desvantagem,Sem First Blood,0 Dragoes
0,15,0,0,5,10,5,0,0,0,0,15954,6.8,16521,56,-2527,-2193,19.2,14,3,1,8,1,1,0,0,18481,7.4,18714,80,19.7,0.3333333333333333,12,-5,-1,Derrota Azul,Forte Desvantagem,Sem First Blood,0 Dragoes
1,53,6,0,5,6,5,2,1,1,0,14875,6.8,17019,48,-1641,-602,19.4,17,4,1,5,0,0,0,0,16516,6.8,17621,44,21.7,0.45454545454545453,53,-1,2,Vitoria Azul,Forte Desvantagem,Sem First Blood,1 Dragao
0,16,4,0,6,11,8,0,0,0,0,16536,6.8,16917,41,-2018,-2401,23.2,53,4,1,12,1,1,0,0,18554,7.0,19318,48,23.2,0.35294117647058826,12,-5,-1,Derrota Azul,Forte Desvantagem,Sem First Blood,0 Dragoes
1,41,5,1,8,6,12,0,0,0,0,18675,7.6,20603,61,2125,2034,21.9,15,2,0,5,1,1,0,0,16550,7.0,18569,64,22.2,0.5714285714285714,39,2,-1,Vitoria Azul,Forte Vantagem,Com First Blood,0 Dragoes
0,18,4,0,12,5,14,1,1,0,0,18508,7.4,18693,60,1442,322,20.5,15,4,1,4,0,0,0,0,17066,7.0,18371,52,22.5,0.7058823529411765,14,7,1,Derrota Azul,Leve Vantagem,Sem First Blood,1 Dragao
0,14,2,0,5,8,4,0,0,0,0,15921,6.8,17466,40,-1110,-721,20.3,14,2,1,6,0,0,0,0,17031,7.2,18187,49,21.5,0.38461538461538464,12,-3,0,Derrota Azul,Leve Desvantagem,Sem First Blood,0 Dragoes
1,28,2,1,7,5,12,0,0,0,0,16674,6.8,17188,47,111,-199,20.4,23,1,0,5,2,1,1,0,16563,7.0,17387,48,22.1,0.5833333333333334,27,2,-2,Vitoria Azul,Leve Vantagem,Com First Blood,0 Dragoes
1,24,3,1,5,1,5,1,0,1,0,17170,7.2,19662,48,2695,1696,25.8,12,2,0,2,1,1,0,0,14475,6.8,17966,69,23.3,0.8333333333333334,22,4,0,Vitoria Azul,Forte Vantagem,Com First Blood,0 Dragoes
1,14,3,1,6,6,7,1,1,0,0,16620,6.8,16713,52,1156,168,21.2,18,3,0,6,1,0,1,0,15464,6.6,16545,39,20.0,0.5,11,0,0,Vitoria Azul,Leve Vantagem,Com First Blood,1 Dragao
1,53,1,1,12,9,13,1,0,1,0,19104,7.0,17733,48,2241,1077,20.4,17,2,0,11,1,1,0,0,16863,6.8,16656,48,20.0,0.5714285714285714,56,3,0,Vitoria Azul,Forte Vantagem,Com First Blood,0 Dragoes
1,12,1,1,8,4,7,1,1,0,0,18257,7.0,19371,60,3149,1513,24.6,15,1,0,1,0,0,0,0,15108,6.8,17858,61,22.7,0.6666666666666666,7,4,1,Vitoria Azul,Forte Vantagem,Com First Blood,1 Dragao
0,17,2,1,5,6,10,1,0,1,0,14566,6.4,16031,37,-2061,-2046,18.2,12,0,0,7,1,1,0,0,16627,7.0,18077,50,20.0,0.45454545454545453,17,-1,0,Derrota Azul,Forte Desvantagem,Com First Blood,0 Dragoes
1,20,2,1,8,7,12,1,1,0,0,17065,7.0,18597,48,878,460,22.9,12,6,0,8,0,0,0,0,16187,6.8,18137,52,20.4,0.5333333333333333,13,1,1,Vitoria Azul,Leve Vantagem,Com First Blood,1 Dragao
1,17,1,1,4,1,5,2,1,1,0,16973,7.2,19798,72,2420,2428,27.1,12,4,0,2,0,0,0,0,14553,6.6,17370,48,24.7,0.8,13,3,2,Vitoria Azul,Forte Vantagem,Com First Blood,1 Dragao
0,18,3,0,3,10,2,0,0,0,0,15142,6.8,16713,52,-3107,-1687,21.1,19,5,1,21,1,1,0,0,18249,6.8,18400,53,22.2,0.23076923076923078,13,-7,-1,Derrota Azul,Forte Desvantagem,Sem First Blood,0 Dragoes
1,15,4,1,9,6,16,2,1,1,0,17260,6.6,16577,49,1006,820,18.7,20,2,0,10,0,0,0,0,16254,6.4,15757,44,20.4,0.6,13,3,2,Vitoria Azul,Leve Vantagem,Com First Blood,1 Dragao
1,13,1,0,6,7,6,0,0,0,0,16070,6.6,17613,48,-1245,-971,19.4,13,2,1,10,1,1,0,0,17315,7.0,18584,60,23.7,0.46153846153846156,11,-1,-1,Vitoria Azul,Leve Desvantagem,Sem First Blood,0 Dragoes
1,16,3,1,10,5,13,1,0,1,0,18868,7.2,19111,44,2461,956,25.9,17,4,0,5,1,1,0,0,16407,6.8,18155,52,23.7,0.6666666666666666,12,5,0,Vitoria Azul,Forte Vantagem,Com First Blood,0 Dragoes
1,17,1,1,9,2,8,1,0,1,0,18650,7.4,20053,55,4128,3128,23.4,17,2,0,2,0,0,0,0,14522,6.6,16925,45,24.3,0.8181818181818182,15,7,1,Vitoria Azul,Forte Vantagem,Com First Blood,0 Dragoes
0,12,2,0,4,9,2,0,0,0,0,14010,6.4,15841,45,-3956,-2930,17.0,15,2,1,9,1,1,0,0,17966,7.0,18771,62,20.7,0.3076923076923077,8,-5,-1,Derrota Azul,Forte Desvantagem,Sem First Blood,0 Dragoes
1,53,3,0,5,9,7,0,0,0,0,15791,7.0,17342,57,-1892,-580,19.2,12,1,1,12,0,0,0,0,17683,7.2,17922,40,20.5,0.35714285714285715,83,-4,0,Vitoria Azul,Forte Desvantagem,Sem First Blood,0 Dragoes
0,16,2,0,3,5,5,0,0,0,0,15912,6.4,16609,40,1034,-973,23.6,13,4,1,2,1,1,0,0,14878,6.8,17582,67,16.9,0.375,12,-2,-1,Derrota Azul,Leve Vantagem,Sem First Blood,0 Dragoes
0,15,1,1,4,8,0,0,0,0,0,13362,6.4,15531,34,-4968,-4165,15.5,12,3,0,4,1,1,0,0,18330,7.2,19696,67,24.0,0.3333333333333333,12,-4,-1,Derrota Azul,Forte Desvantagem,Com First Blood,0 Dragoes
1,47,1,0,3,2,3,0,0,0,0,14706,6.6,15747,45,207,-1880,20.3,18,2,1,1,0,0,0,0,14499,6.8,17627,54,24.2,0.6,45,1,0,Vitoria Azul,Leve Vantagem,Sem First Blood,0 Dragoes
1,15,3,1,4,4,5,1,0,1,0,15971,7.2,18396,59,484,-614,24.2,20,2,0,1,1,1,0,0,15487,7.2,19010,64,24.2,0.5,13,0,0,Vitoria Azul,Leve Vantagem,Com First Blood,0 Dragoes
1,17,3,1,4,4,3,0,0,0,0,15812,7.0,17970,42,650,128,24.1,12,0,0,4,1,1,0,0,15162,6.8,17842,67,19.8,0.5,17,0,-1,Vitoria Azul,Leve Vantagem,Com First Blood,0 Dragoes
0,20,1,0,1,8,1,0,0,0,0,13006,6.0,14750,44,-6892,-5371,20.1,18,1,1,12,2,1,1,1,19898,7.2,20121,76,23.3,0.1111111111111111,19,-7,-2,Derrota Azul,Forte Desvantagem,Sem First Blood,0 Dragoes
0,19,6,1,13,7,14,1,1,0,0,18839,7.2,18977,53,1144,944,18.9,16,3,0,7,0,0,0,0,17695,7.0,18033,40,22.8,0.65,16,6,1,Derrota Azul,Leve Vantagem,Com First Blood,1 Dragao
0,12,3,0,3,11,3,0,0,0,0,14830,6.6,17313,48,-4299,-3010,22.1,34,3,1,17,0,0,0,0,19129,7.4,20323,64,22.8,0.21428571428571427,9,-8,0,Derrota Azul,Forte Desvantagem,Sem First Blood,0 Dragoes
1,51,4,1,7,5,7,0,0,0,0,17549,7.4,19400,54,2588,1353,23.9,13,1,0,6,0,0,0,0,14961,6.6,18047,50,19.2,0.5833333333333334,50,2,0,Vitoria Azul,Forte Vantagem,Com First Blood,0 Dragoes
0,16,3,0,3,3,1,0,0,0,0,14948,6.8,17612,48,-347,125,21.8,16,3,1,2,0,0,0,0,15295,6.6,17487,52,20.4,0.5,13,0,0,Derrota Azul,Leve Desvantagem,Sem First Blood,0 Dragoes
0,53,1,1,5,8,6,0,0,0,0,16007,6.8,17474,52,-1729,-2105,20.6,18,2,0,8,2,1,1,0,17736,7.4,19579,64,20.9,0.38461538461538464,165,-3,-2,Derrota Azul,Forte Desvantagem,Com First Blood,0 Dragoes
1,14,2,0,12,5,10,1,1,0,0,19296,7.4,18995,56,3611,2136,22.2,15,1,1,7,0,0,0,0,15685,6.8,16859,46,18.0,0.7058823529411765,13,7,1,Vitoria Azul,Forte Vantagem,Sem First Blood,1 Dragao
1,18,5,1,10,4,11,0,0,0,0,18270,7.0,18656,41,3134,1069,24.9,41,3,0,1,1,1,0,0,15136,7.0,17587,52,21.7,0.7142857142857143,15,6,-1,Vitoria Azul,Forte Vantagem,Com First Blood,0 Dragoes
0,15,1,0,3,4,3,0,0,0,0,15604,7.0,18013,65,-557,625,22.7,16,1,1,6,2,1,1,0,16161,6.8,17388,57,21.6,0.42857142857142855,14,-1,-2,Derrota Azul,Leve Desvantagem,Sem First Blood,0 Dragoes
0,53,5,0,7,4,9,0,0,0,0,16860,7.0,17641,48,1293,-262,21.8,14,1,1,2,0,0,0,0,15567,6.8,17903,55,21.9,0.6363636363636364,88,3,0,Derrota Azul,Leve Vantagem,Sem First Blood,0 Dragoes
0,17,6,1,8,8,12,0,0,0,0,16291,6.4,16508,33,-870,-1348,18.0,34,5,0,11,1,1,0,0,17161,7.0,17856,46,20.7,0.5,12,0,-1,Derrota Azul,Leve Desvantagem,Com First Blood,0 Dragoes
1,17,2,1,13,5,21,1,1,0,0,19680,7.2,18528,44,5397,2928,20.4,17,4,0,5,0,0,0,0,14283,6.4,15600,38,17.5,0.7222222222222222,13,8,1,Vitoria Azul,Forte Vantagem,Com First Blood,1 Dragao
1,20,2,0,5,7,10,1,0,1,0,15793,6.4,16329,64,-1254,-293,21.5,16,4,1,11,0,0,0,0,17047,6.8,16622,37,18.8,0.4166666666666667,16,-2,1,Vitoria Azul,Leve Desvantagem,Sem First Blood,0 Dragoes
1,16,1,1,8,1,6,1,0,1,2,18618,7.2,19304,39,4343,2636,22.3,29,4,0,1,0,0,0,0,14275,6.8,16668,75,19.0,0.8888888888888888,12,7,1,Vitoria Azul,Forte Vantagem,Com First Blood,0 Dragoes
0,53,4,0,3,5,2,1,1,0,0,15630,7.2,18026,57,-1655,-881,23.6,15,3,1,6,0,0,0,0,17285,7.0,18907,56,25.7,0.375,51,-2,1,Derrota Azul,Forte Desvantagem,Sem First Blood,1 Dragao
1,42,1,1,3,1,2,0,0,0,0,16019,7.4,20401,76,1577,2582,26.2,15,6,0,1,1,1,0,0,14442,7.0,17819,56,23.2,0.75,24,2,-1,Vitoria Azul,Forte Vantagem,Com First Blood,0 Dragoes
1,16,2,1,10,8,10,0,0,0,0,17665,6.8,17473,44,753,-587,20.7,16,4,0,6,0,0,0,0,16912,6.8,18060,45,19.1,0.5555555555555556,12,2,0,Vitoria Azul,Leve Vantagem,Com First Blood,0 Dragoes
0,18,0,1,4,7,5,1,1,0,0,16640,7.0,18123,60,159,-369,22.3,12,2,0,4,1,0,1,0,16481,7.2,18492,44,21.4,0.36363636363636365,16,-3,0,Derrota Azul,Leve Vantagem,Com First Blood,1 Dragao
0,12,1,0,4,8,2,0,0,0,0,15442,6.8,17142,52,-3924,-3699,20.4,15,1,1,6,2,1,1,1,19366,7.6,20841,76,25.4,0.3333333333333333,10,-4,-2,Derrota Azul,Forte Desvantagem,Sem First Blood,0 Dragoes
0,16,1,1,4,9,2,0,0,0,0,15285,6.8,16734,49,-974,-815,19.4,40,3,0,12,1,1,0,0,16259,6.6,17549,33,18.4,0.3076923076923077,13,-5,-1,Derrota Azul,Leve Desvantagem,Com First Blood,0 Dragoes
0,17,3,0,1,10,0,0,0,0,0,13881,6.6,16578,55,-3756,-1406,21.5,40,3,1,10,1,1,0,0,17637,7.2,17984,40,18.4,0.09090909090909091,14,-9,-1,Derrota Azul,Forte Desvantagem,Sem First Blood,0 Dragoes
0,19,2,0,0,9,0,0,0,0,0,15090,7.0,18031,65,-1931,-299,23.8,47,5,1,13,1,1,0,0,17021,7.2,18330,44,22.0,0.0,14,-9,-1,Derrota Azul,Forte Desvantagem,Sem First Blood,0 Dragoes
1,18,5,1,5,5,7,0,0,0,0,15843,7.0,17530,35,380,-245,23.3,17,6,0,5,1,1,0,0,15463,7.0,17775,51,22.1,0.5,11,0,-1,Vitoria Azul,Leve Vantagem,Com First Blood,0 Dragoes
1,53,2,1,7,10,5,1,1,0,0,16969,7.0,18900,52,-877,418,19.8,48,1,0,11,0,0,0,0,17846,7.2,18482,34,22.9,0.4117647058823529,86,-3,1,Vitoria Azul,Leve Desvantagem,Com First Blood,1 Dragao
0,42,4,0,1,6,3,1,1,0,0,14261,7.0,17724,67,-2160,85,19.8,53,4,1,11,0,0,0,0,16421,6.8,17639,39,20.7,0.14285714285714285,38,-5,1,Derrota Azul,Forte Desvantagem,Sem First Blood,1 Dragao
0,15,1,1,6,5,4,0,0,0,0,16663,7.0,18493,64,-29,-997,22.7,12,2,0,4,1,1,0,0,16692,7.4,19490,76,22.5,0.5454545454545454,13,1,-1,Derrota Azul,Leve Desvantagem,Com First Blood,0 Dragoes
0,22,6,1,8,8,10,2,1,1,0,17875,7.2,18665,53,984,1142,20.5,21,1,0,8,0,0,0,0,16891,7.0,17523,27,22.7,0.5,21,0,2,Derrota Azul,Leve Vantagem,Com First Blood,1 Dragao
1,37,4,0,3,7,4,0,0,0,0,15270,7.0,18043,55,-1429,1040,23.5,53,5,1,8,0,0,0,0,16699,6.4,17003,39,20.4,0.3,32,-4,0,Vitoria Azul,Leve Desvantagem,Sem First Blood,0 Dragoes
1,18,5,0,9,7,11,1,0,1,0,17578,7.2,18250,43,1641,1439,20.9,18,4,1,10,0,0,0,0,15937,7.0,16811,56,17.5,0.5625,14,2,1,Vitoria Azul,Forte Vantagem,Sem First Blood,0 Dragoes
0,42,3,0,7,4,5,2,1,1,0,16468,6.8,17897,44,142,-58,22.4,18,6,1,6,0,0,0,0,16326,7.0,17955,64,20.9,0.6363636363636364,34,3,2,Derrota Azul,Leve Vantagem,Sem First Blood,1 Dragao
1,21,3,0,10,3,12,2,1,1,0,18211,7.4,20198,61,3608,3085,20.9,53,0,1,3,0,0,0,0,14603,6.8,17113,52,18.3,0.7692307692307693,21,7,2,Vitoria Azul,Forte Vantagem,Sem First Blood,1 Dragao
1,38,3,0,8,6,8,2,1,1,0,16294,6.6,17550,44,-445,-293,18.6,53,2,1,6,0,0,0,0,16739,6.8,17843,58,19.3,0.5714285714285714,36,2,2,Vitoria Azul,Leve Desvantagem,Sem First Blood,1 Dragao
0,42,2,0,5,6,3,0,0,0,0,16225,7.0,18754,54,-38,1167,21.9,15,0,1,8,0,0,0,0,16263,6.8,17587,32,23.9,0.45454545454545453,42,-1,0,Derrota Azul,Leve Desvantagem,Sem First Blood,0 Dragoes
0,13,2,1,7,3,7,0,0,0,0,16838,7.2,18339,53,1828,302,23.9,19,0,0,0,1,1,0,0,15010,6.8,18037,44,23.5,0.7,13,4,-1,Derrota Azul,Forte Vantagem,Com First Blood,0 Dragoes
1,14,6,1,8,8,12,0,0,0,0,16873,6.8,17879,45,375,296,21.5,40,1,0,14,1,1,0,0,16498,7.0,17583,40,20.2,0.5,13,0,-1,Vitoria Azul,Leve Vantagem,Com First Blood,0 Dragoes
0,14,3,1,5,8,6,0,0,0,0,14557,6.4,15691,52,-3666,-2993,16.9,17,2,0,8,0,0,0,0,18223,7.2,18684,52,23.5,0.38461538461538464,12,-3,0,Derrota Azul,Forte Desvantagem,Com First Blood,0 Dragoes
1,15,0,1,11,5,11,2,1,1,0,17058,7.2,18736,49,2107,2032,17.8,26,1,0,1,0,0,0,0,14951,6.6,16704,48,21.1,0.6875,14,6,2,Vitoria Azul,Forte Vantagem,Com First Blood,1 Dragao
0,38,1,1,9,5,8,0,0,0,0,18174,7.0,18815,55,3242,2227,23.2,34,3,0,7,1,1,0,0,14932,6.8,16588,40,19.1,0.6428571428571429,35,4,-1,Derrota Azul,Forte Vantagem,Com First Blood,0 Dragoes
0,53,2,0,7,6,8,0,0,0,0,16224,7.0,18263,45,-376,1005,18.9,13,3,1,7,1,1,0,0,16600,6.6,17258,45,22.0,0.5384615384615384,87,1,-1,Derrota Azul,Leve Desvantagem,Sem First Blood,0 Dragoes
1,17,6,1,7,1,11,1,1,0,0,17709,7.2,19221,52,3324,1398,24.2,29,4,0,0,1,0,1,0,14385,6.6,17823,68,22.7,0.875,13,6,0,Vitoria Azul,Forte Vantagem,Com First Blood,1 Dragao
0,15,2,1,6,4,3,0,0,0,0,16366,7.0,18102,61,1980,1777,23.7,17,1,0,4,1,1,0,0,14386,6.4,16325,40,20.3,0.6,14,2,-1,Derrota Azul,Forte Vantagem,Com First Blood,0 Dragoes
1,53,3,0,4,3,3,1,0,1,0,15844,6.8,17574,52,1147,254,22.5,17,3,1,3,1,1,0,0,14697,6.8,17320,68,18.6,0.5714285714285714,61,1,0,Vitoria Azul,Leve Vantagem,Sem First Blood,0 Dragoes
1,17,4,1,6,0,9,0,0,0,0,17774,6.8,18689,65,4232,1501,22.6,43,4,0,0,0,0,0,0,13542,7.0,17188,62,21.8,1.0,13,6,0,Vitoria Azul,Forte Vantagem,Com First Blood,0 Dragoes
1,18,5,0,10,6,17,0,0,0,0,16982,6.8,17597,46,1093,770,18.7,18,1,1,4,0,0,0,0,15889,6.6,16827,44,22.2,0.625,17,4,0,Vitoria Azul,Leve Vantagem,Sem First Blood,0 Dragoes
0,21,1,1,6,6,9,0,0,0,0,16135,6.6,16582,67,-1370,-1220,18.1,14,3,0,8,0,0,0,0,17505,6.8,17802,44,23.5,0.5,18,0,0,Derrota Azul,Leve Desvantagem,Com First Blood,0 Dragoes
0,17,2,1,13,8,12,0,0,0,0,18116,6.8,18447,40,838,914,18.7,36,1,0,9,2,1,1,0,17278,7.2,17533,44,20.4,0.6190476190476191,16,5,-2,Derrota Azul,Leve Vantagem,Com First Blood,0 Dragoes
0,20,4,1,10,6,9,0,0,0,0,18344,7.2,18470,55,2326,987,22.2,16,4,0,5,0,0,0,0,16018,7.0,17483,56,18.8,0.625,16,4,0,Derrota Azul,Forte Vantagem,Com First Blood,0 Dragoes
1,22,2,1,7,3,10,0,0,0,0,17755,7.2,19403,48,2864,3193,25.4,14,3,0,3,0,0,0,0,14891,6.4,16210,41,22.1,0.7,19,4,0,Vitoria Azul,Forte Vantagem,Com First Blood,0 Dragoes
0,13,6,0,8,10,8,1,1,0,0,17048,7.0,18361,61,171,1158,23.0,43,5,1,10,0,0,0,0,16877,6.8,17203,35,18.5,0.4444444444444444,8,-2,1,Derrota Azul,Leve Vantagem,Sem First Blood,1 Dragao
1,17,1,1,6,3,5,1,1,0,0,16563,7.0,18392,52,1786,-5,21.5,13,0,0,2,0,0,0,0,14777,7.0,18397,63,20.1,0.6666666666666666,17,3,1,Vitoria Azul,Forte Vantagem,Com First Blood,1 Dragao
1,44,4,1,12,3,14,0,0,0,0,18631,7.4,19460,42,4089,3372,24.5,15,6,0,4,1,1,0,0,14542,6.4,16088,60,19.3,0.8,38,9,-1,Vitoria Azul,Forte Vantagem,Com First Blood,0 Dragoes
1,17,2,1,6,3,7,1,1,0,1,17780,7.2,18440,48,3170,2080,22.1,12,2,0,4,0,0,0,0,14610,6.4,16360,41,21.3,0.6666666666666666,15,3,1,Vitoria Azul,Forte Vantagem,Com First Blood,1 Dragao
0,12,3,0,2,8,3,0,0,0,0,13337,6.0,14550,44,-5735,-5547,15.8,53,2,1,6,2,1,1,1,19072,7.6,20097,68,23.2,0.2,10,-6,-2,Derrota Azul,Forte Desvantagem,Sem First Blood,0 Dragoes
1,13,4,0,3,9,3,0,0,0,0,15292,6.8,17170,55,-2513,-2247,22.3,14,3,1,8,1,1,0,0,17805,7.2,19417,44,23.1,0.25,10,-6,-1,Vitoria Azul,Forte Desvantagem,Sem First Blood,0 Dragoes
1,18,2,0,2,4,1,0,0,0,0,13995,7.0,17605,71,-1171,-854,17.6,51,5,1,6,1,1,0,0,15166,7.0,18459,64,21.8,0.3333333333333333,13,-2,-1,Vitoria Azul,Leve Desvantagem,Sem First Blood,0 Dragoes
1,13,1,1,10,1,15,0,0,0,0,18697,7.2,19162,36,4695,2313,23.7,12,1,0,1,0,0,0,0,14002,6.4,16849,44,23.5,0.9090909090909091,12,9,0,Vitoria Azul,Forte Vantagem,Com First Blood,0 Dragoes
1,34,1,1,12,4,14,2,1,1,0,18723,7.2,18851,59,2246,1265,19.0,12,1,0,5,0,0,0,0,16477,6.8,17586,45,22.7,0.75,33,8,2,Vitoria Azul,Forte Vantagem,Com First Blood,1 Dragao
0,53,4,0,4,7,2,0,0,0,0,14961,6.8,17673,40,-2090,-916,21.5,18,3,1,7,1,1,0,0,17051,7.0,18589,56,23.9,0.36363636363636365,68,-3,-1,Derrota Azul,Forte Desvantagem,Sem First Blood,0 Dragoes
1,12,6,1,5,3,5,1,1,0,0,15239,7.2,18919,45,742,2904,21.8,22,2,0,4,0,0,0,0,14497,6.6,16015,58,18.2,0.625,8,2,1,Vitoria Azul,Leve Vantagem,Com First Blood,1 Dragao
1,14,2,0,6,2,4,2,1,1,0,16886,7.2,18724,64,2881,2005,24.2,53,1,1,2,0,0,0,0,14005,6.8,16719,48,18.6,0.75,13,4,2,Vitoria Azul,Forte Vantagem,Sem First Blood,1 Dragao
1,16,3,1,4,5,4,1,1,0,0,15070,6.6,17424,44,-124,253,21.8,14,0,0,6,0,0,0,0,15194,6.8,17171,52,19.8,0.4444444444444444,16,-1,1,Vitoria Azul,Leve Desvantagem,Com First Blood,1 Dragao
0,13,2,0,10,10,8,1,0,1,0,18524,7.0,18597,58,85,1243,19.4,18,3,1,14,1,1,0,0,18439,6.6,17354,47,18.2,0.5,10,0,0,Derrota Azul,Leve Vantagem,Sem First Blood,0 Dragoes
0,17,3,0,6,10,7,1,1,0,0,16024,6.4,15686,40,-1307,-814,20.2,19,2,1,21,0,0,0,0,17331,6.6,16500,43,20.1,0.375,15,-4,1,Derrota Azul,Leve Desvantagem,Sem First Blood,1 Dragao
1,12,2,1,15,10,19,1,1,0,0,19407,7.4,19360,42,1259,550,21.7,12,2,0,11,0,0,0,0,18148,7.0,18810,54,19.3,0.6,9,5,1,Vitoria Azul,Leve Vantagem,Com First Blood,1 Dragao
0,12,1,0,5,10,4,1,1,0,0,16107,6.8,17630,54,-2534,-1019,22.9,13,4,1,14,1,0,1,0,18641,7.2,18649,41,20.4,0.3333333333333333,8,-5,0,Derrota Azul,Forte Desvantagem,Sem First Blood,1 Dragao
1,18,4,1,11,6,7,1,1,0,0,17795,7.2,19039,45,1395,1943,21.3,14,2,0,8,0,0,0,0,16400,6.8,17096,50,19.8,0.6470588235294118,16,5,1,Vitoria Azul,Leve Vantagem,Com First Blood,1 Dragao
0,19,0,1,6,8,5,1,1,0,0,17093,7.0,18357,48,-414,-601,23.3,53,1,0,7,0,0,0,0,17507,7.2,18958,48,24.3,0.42857142857142855,18,-2,1,Derrota Azul,Leve Desvantagem,Com First Blood,1 Dragao
1,15,1,1,6,1,9,0,0,0,0,17226,7.4,19043,52,2955,2093,26.9,53,1,0,1,1,0,1,0,14271,6.8,16950,56,22.4,0.8571428571428571,14,5,-1,Vitoria Azul,Forte Vantagem,Com First Blood,0 Dragoes
1,14,0,1,10,9,10,1,1,0,0,18616,7.4,19395,76,1885,1082,21.3,12,2,0,9,0,0,0,0,16731,7.0,18313,45,18.9,0.5263157894736842,12,1,1,Vitoria Azul,Forte Vantagem,Com First Blood,1 Dragao
1,43,6,1,16,7,18,1,1,0,0,20271,7.2,19487,47,3243,1919,20.0,19,1,0,8,0,0,0,0,17028,6.8,17568,34,23.5,0.6956521739130435,42,9,1,Vitoria Azul,Forte Vantagem,Com First Blood,1 Dragao
0,29,3,1,7,6,6,0,0,0,0,16714,7.4,19411,58,91,798,22.6,15,3,0,5,0,0,0,0,16623,7.2,18613,46,25.2,0.5384615384615384,26,1,0,Derrota Azul,Leve Vantagem,Com First Blood,0 Dragoes
1,53,1,0,17,4,25,2,1,1,0,21257,7.4,20163,48,6713,5380,22.0,12,3,1,3,0,0,0,0,14544,6.2,14783,51,17.0,0.8095238095238095,90,13,2,Vitoria Azul,Forte Vantagem,Sem First Blood,1 Dragao
0,16,5,0,2,13,2,0,0,0,0,13738,6.4,15483,52,-6260,-3364,16.9,39,4,1,15,0,0,0,0,19998,7.0,18847,34,23.8,0.13333333333333333,12,-11,0,Derrota Azul,Forte Desvantagem,Sem First Blood,0 Dragoes
